Instante de tiempo,Total de clientes que ingresaron,Clientes en cola de espera,Clientes siendo atendidos,Clientes ya atendidos,Clientes NO atendidos
1148,6,0,1,5,0
1149,6,0,1,5,0
1150,6,0,1,5,0
1151,6,0,1,5,0
1152,6,0,1,5,0
1153,6,0,1,5,0
1154,6,0,1,5,0
1155,6,0,1,5,0
1156,6,0,1,5,0
1157,6,0,1,5,0
1158,6,0,1,5,0
1159,6,0,1,5,0
1160,6,0,1,5,0
1161,6,0,1,5,0
1162,6,0,1,5,0
1163,6,0,1,5,0
1164,6,0,0,6,0
1165,6,0,0,6,0
1166,6,0,0,6,0
1167,6,0,0,6,0
1168,6,0,0,6,0
1169,6,0,0,6,0
1170,6,0,0,6,0
1171,6,0,0,6,0
1172,6,0,0,6,0
1173,6,0,0,6,0
1174,6,0,0,6,0
1175,6,0,0,6,0
1176,6,0,0,6,0
1177,6,0,0,6,0
1178,6,0,0,6,0
1179,6,0,0,6,0
1180,6,0,0,6,0
1181,6,0,0,6,0
1182,6,0,0,6,0
1183,6,0,0,6,0
1184,6,0,0,6,0
1185,6,0,0,6,0
1186,6,0,0,6,0
1187,6,0,0,6,0
1188,6,0,0,6,0
1189,6,0,0,6,0
1190,6,0,0,6,0
1191,6,0,0,6,0
1192,6,0,0,6,0
1193,6,0,0,6,0
1194,6,0,0,6,0
1195,6,0,0,6,0
1196,6,0,0,6,0
1197,6,0,0,6,0
1198,6,0,0,6,0
1199,6,0,0,6,0
1200,6,0,0,6,0
1201,6,0,0,6,0
1202,6,0,0,6,0
1203,6,0,0,6,0
1204,6,0,0,6,0
1205,6,0,0,6,0
1206,6,0,0,6,0
1207,6,0,0,6,0
1208,6,0,0,6,0
1209,6,0,0,6,0
1210,6,0,0,6,0
1211,6,0,0,6,0
1212,6,0,0,6,0
1213,6,0,0,6,0
1214,6,0,0,6,0
1215,6,0,0,6,0
1216,6,0,0,6,0
1217,6,0,0,6,0
1218,6,0,0,6,0
1219,6,0,0,6,0
1220,6,0,0,6,0
1221,6,0,0,6,0
1222,6,0,0,6,0
1223,6,0,0,6,0
1224,6,0,0,6,0
1225,6,0,0,6,0
1226,6,0,0,6,0
1227,6,0,0,6,0
1228,6,0,0,6,0
1229,6,0,0,6,0
1230,6,0,0,6,0
1231,6,0,0,6,0
1232,6,0,0,6,0
1233,6,0,0,6,0
1234,6,0,0,6,0
1235,6,0,0,6,0
1236,6,0,0,6,0
1237,6,0,0,6,0
1238,6,0,0,6,0
1239,6,0,0,6,0
1240,6,0,0,6,0
1241,6,0,0,6,0
1242,7,0,1,6,0
1243,7,0,1,6,0
1244,7,0,1,6,0
1245,7,0,1,6,0
1246,7,0,1,6,0
1247,7,0,1,6,0
1248,7,0,1,6,0
1249,7,0,1,6,0
1250,7,0,1,6,0
1251,7,0,1,6,0
1252,7,0,1,6,0
1253,7,0,1,6,0
1254,7,0,1,6,0
1255,7,0,1,6,0
1256,7,0,1,6,0
1257,7,0,1,6,0
1258,7,0,1,6,0
1259,7,0,1,6,0
1260,7,0,1,6,0
1261,7,0,1,6,0
1262,7,0,1,6,0
1263,7,0,1,6,0
1264,7,0,1,6,0
1265,7,0,1,6,0
1266,7,0,1,6,0
1267,7,0,1,6,0
1268,7,0,1,6,0
1269,7,0,1,6,0
1270,7,0,1,6,0
1271,7,0,1,6,0
1272,7,0,1,6,0
1273,7,0,1,6,0
1274,7,0,1,6,0
1275,7,0,1,6,0
1276,7,0,1,6,0
1277,7,0,1,6,0
1278,7,0,1,6,0
1279,7,0,1,6,0
1280,7,0,1,6,0
1281,7,0,1,6,0
1282,7,0,1,6,0
1283,7,0,1,6,0
1284,7,0,1,6,0
1285,7,0,1,6,0
1286,7,0,1,6,0
1287,7,0,1,6,0
1288,7,0,1,6,0
1289,7,0,1,6,0
1290,7,0,1,6,0
1291,7,0,1,6,0
1292,7,0,1,6,0
1293,7,0,1,6,0
1294,7,0,1,6,0
1295,7,0,1,6,0
1296,7,0,1,6,0
1297,7,0,1,6,0
1298,7,0,1,6,0
1299,7,0,1,6,0
1300,7,0,1,6,0
1301,7,0,1,6,0
1302,7,0,1,6,0
1303,7,0,1,6,0
1304,7,0,1,6,0
1305,7,0,1,6,0
1306,7,0,1,6,0
1307,7,0,1,6,0
1308,7,0,1,6,0
1309,7,0,1,6,0
1310,7,0,1,6,0
1311,7,0,1,6,0
1312,7,0,1,6,0
1313,7,0,1,6,0
1314,7,0,1,6,0
1315,7,0,1,6,0
1316,7,0,1,6,0
1317,7,0,1,6,0
1318,7,0,1,6,0
1319,7,0,1,6,0
1320,7,0,1,6,0
1321,7,0,1,6,0
1322,7,0,1,6,0
1323,7,0,1,6,0
1324,7,0,1,6,0
1325,7,0,1,6,0
1326,7,0,1,6,0
1327,7,0,1,6,0
1328,7,0,1,6,0
1329,7,0,1,6,0
1330,7,0,1,6,0
1331,7,0,1,6,0
1332,7,0,1,6,0
1333,7,0,1,6,0
1334,7,0,1,6,0
1335,7,0,1,6,0
1336,7,0,1,6,0
1337,7,0,1,6,0
1338,7,0,1,6,0
1339,7,0,1,6,0
1340,7,0,1,6,0
1341,7,0,1,6,0
1342,7,0,1,6,0
1343,7,0,1,6,0
1344,7,0,1,6,0
1345,7,0,1,6,0
1346,7,0,1,6,0
1347,7,0,1,6,0
1348,7,0,1,6,0
1349,7,0,1,6,0
1350,7,0,1,6,0
1351,7,0,1,6,0
1352,7,0,1,6,0
1353,7,0,1,6,0
1354,7,0,1,6,0
1355,7,0,1,6,0
1356,7,0,1,6,0
1357,7,0,1,6,0
1358,7,0,1,6,0
1359,7,0,1,6,0
1360,7,0,1,6,0
1361,7,0,1,6,0
1362,7,0,1,6,0
1363,7,0,1,6,0
1364,7,0,1,6,0
1365,7,0,1,6,0
1366,7,0,1,6,0
1367,7,0,1,6,0
1368,7,0,1,6,0
1369,7,0,1,6,0
1370,7,0,1,6,0
1371,7,0,1,6,0
1372,7,0,1,6,0
1373,7,0,1,6,0
1374,7,0,1,6,0
1375,7,0,1,6,0
1376,7,0,1,6,0
1377,7,0,1,6,0
1378,7,0,1,6,0
1379,7,0,1,6,0
1380,7,0,1,6,0
1381,7,0,1,6,0
1382,7,0,1,6,0
1383,7,0,1,6,0
1384,7,0,1,6,0
1385,7,0,1,6,0
1386,7,0,1,6,0
1387,7,0,1,6,0
1388,7,0,1,6,0
1389,7,0,1,6,0
1390,7,0,1,6,0
1391,7,0,1,6,0
1392,7,0,1,6,0
1393,7,0,1,6,0
1394,7,0,1,6,0
1395,7,0,1,6,0
1396,7,0,1,6,0
1397,7,0,1,6,0
1398,7,0,1,6,0
1399,7,0,1,6,0
1400,7,0,1,6,0
1401,7,0,1,6,0
1402,7,0,1,6,0
1403,7,0,1,6,0
1404,7,0,1,6,0
1405,7,0,1,6,0
1406,7,0,1,6,0
1407,7,0,1,6,0
1408,7,0,1,6,0
1409,7,0,1,6,0
1410,7,0,1,6,0
1411,7,0,1,6,0
1412,7,0,1,6,0
1413,7,0,1,6,0
1414,7,0,1,6,0
1415,7,0,1,6,0
1416,8,0,2,6,0
1417,8,0,2,6,0
1418,8,0,2,6,0
1419,8,0,2,6,0
1420,8,0,2,6,0
1421,8,0,2,6,0
1422,8,0,2,6,0
1423,8,0,2,6,0
1424,8,0,2,6,0
1425,8,0,2,6,0
1426,8,0,2,6,0
1427,8,0,2,6,0
1428,8,0,2,6,0
1429,8,0,2,6,0
1430,8,0,2,6,0
1431,8,0,2,6,0
1432,8,0,2,6,0
1433,8,0,2,6,0
1434,8,0,2,6,0
1435,8,0,2,6,0
1436,8,0,2,6,0
1437,8,0,2,6,0
1438,8,0,2,6,0
1439,8,0,2,6,0
1440,8,0,2,6,0
1441,8,0,2,6,0
1442,8,0,2,6,0
1443,8,0,2,6,0
1444,8,0,2,6,0
1445,8,0,2,6,0
1446,8,0,2,6,0
1447,8,0,2,6,0
1448,8,0,2,6,0
1449,8,0,2,6,0
1450,8,0,2,6,0
1451,8,0,2,6,0
1452,8,0,2,6,0
1453,8,0,2,6,0
1454,8,0,2,6,0
1455,8,0,2,6,0
1456,8,0,2,6,0
1457,8,0,2,6,0
1458,8,0,2,6,0
1459,8,0,2,6,0
1460,8,0,2,6,0
1461,8,0,2,6,0
1462,8,0,2,6,0
1463,8,0,2,6,0
1464,8,0,2,6,0
1465,8,0,2,6,0
1466,8,0,2,6,0
1467,8,0,2,6,0
1468,8,0,2,6,0
1469,8,0,2,6,0
1470,8,0,2,6,0
1471,8,0,2,6,0
1472,8,0,2,6,0
1473,8,0,2,6,0
1474,8,0,2,6,0
1475,8,0,2,6,0
1476,8,0,2,6,0
1477,8,0,2,6,0
1478,8,0,2,6,0
1479,8,0,2,6,0
1480,8,0,2,6,0
1481,8,0,2,6,0
1482,8,0,2,6,0
1483,8,0,2,6,0
1484,8,0,2,6,0
1485,8,0,2,6,0
1486,8,0,2,6,0
1487,8,0,2,6,0
1488,8,0,2,6,0
1489,8,0,2,6,0
1490,8,0,2,6,0
1491,8,0,2,6,0
1492,8,0,2,6,0
1493,8,0,2,6,0
1494,8,0,2,6,0
1495,8,0,2,6,0
1496,8,0,2,6,0
1497,8,0,2,6,0
1498,8,0,2,6,0
1499,8,0,2,6,0
1500,8,0,2,6,0
1501,8,0,2,6,0
1502,8,0,2,6,0
1503,8,0,2,6,0
1504,8,0,2,6,0
1505,8,0,2,6,0
1506,8,0,2,6,0
1507,8,0,2,6,0
1508,8,0,2,6,0
1509,8,0,2,6,0
1510,8,0,2,6,0
1511,8,0,2,6,0
1512,8,0,2,6,0
1513,8,0,2,6,0
1514,8,0,2,6,0
1515,8,0,2,6,0
1516,8,0,2,6,0
1517,8,0,2,6,0
1518,8,0,2,6,0
1519,8,0,2,6,0
1520,8,0,2,6,0
1521,8,0,2,6,0
1522,8,0,2,6,0
1523,8,0,2,6,0
1524,8,0,2,6,0
1525,8,0,2,6,0
1526,8,0,2,6,0
1527,8,0,2,6,0
1528,8,0,2,6,0
1529,8,0,2,6,0
1530,8,0,2,6,0
1531,9,0,3,6,0
1532,9,0,3,6,0
1533,9,0,3,6,0
1534,9,0,3,6,0
1535,9,0,3,6,0
1536,9,0,3,6,0
1537,9,0,3,6,0
1538,9,0,3,6,0
1539,9,0,3,6,0
1540,9,0,3,6,0
1541,9,0,3,6,0
1542,9,0,3,6,0
1543,9,0,3,6,0
1544,9,0,3,6,0
1545,9,0,3,6,0
1546,9,0,3,6,0
1547,9,0,3,6,0
1548,9,0,3,6,0
1549,9,0,3,6,0
1550,9,0,3,6,0
1551,9,0,3,6,0
1552,9,0,3,6,0
1553,9,0,3,6,0
1554,9,0,3,6,0
1555,9,0,3,6,0
1556,9,0,3,6,0
1557,9,0,3,6,0
1558,9,0,3,6,0
1559,9,0,3,6,0
1560,9,0,3,6,0
1561,9,0,3,6,0
1562,9,0,3,6,0
1563,9,0,3,6,0
1564,9,0,3,6,0
1565,9,0,3,6,0
1566,9,0,3,6,0
1567,9,0,3,6,0
1568,9,0,3,6,0
1569,9,0,3,6,0
1570,9,0,3,6,0
1571,9,0,3,6,0
1572,9,0,3,6,0
1573,9,0,3,6,0
1574,9,0,3,6,0
1575,9,0,3,6,0
1576,9,0,3,6,0
1577,9,0,3,6,0
1578,9,0,3,6,0
1579,9,0,3,6,0
1580,9,0,3,6,0
1581,9,0,3,6,0
1582,9,0,3,6,0
1583,9,0,3,6,0
1584,9,0,3,6,0
1585,9,0,3,6,0
1586,9,0,3,6,0
1587,9,0,3,6,0
1588,9,0,3,6,0
1589,9,0,3,6,0
1590,9,0,3,6,0
1591,9,0,3,6,0
1592,9,0,3,6,0
1593,9,0,3,6,0
1594,9,0,3,6,0
1595,9,0,3,6,0
1596,9,0,3,6,0
1597,9,0,3,6,0
1598,9,0,3,6,0
1599,9,0,3,6,0
1600,9,0,3,6,0
1601,9,0,3,6,0
1602,9,0,3,6,0
1603,9,0,3,6,0
1604,9,0,3,6,0
1605,9,0,3,6,0
1606,9,0,3,6,0
1607,9,0,3,6,0
1608,9,0,3,6,0
1609,9,0,3,6,0
1610,9,0,3,6,0
1611,9,0,3,6,0
1612,9,0,3,6,0
1613,9,0,3,6,0
1614,9,0,3,6,0
1615,9,0,3,6,0
1616,9,0,3,6,0
1617,9,0,3,6,0
1618,9,0,3,6,0
1619,9,0,3,6,0
1620,9,0,3,6,0
1621,9,0,3,6,0
1622,9,0,3,6,0
1623,9,0,3,6,0
1624,9,0,3,6,0
1625,9,0,3,6,0
1626,9,0,3,6,0
1627,9,0,3,6,0
1628,9,0,3,6,0
1629,9,0,3,6,0
1630,9,0,3,6,0
1631,9,0,3,6,0
1632,9,0,3,6,0
1633,9,0,3,6,0
1634,9,0,3,6,0
1635,9,0,3,6,0
1636,9,0,3,6,0
1637,9,0,3,6,0
1638,9,0,3,6,0
1639,9,0,3,6,0
1640,9,0,3,6,0
1641,9,0,3,6,0
1642,9,0,3,6,0
1643,9,0,3,6,0
1644,9,0,3,6,0
1645,9,0,3,6,0
1646,9,0,3,6,0
1647,9,0,3,6,0
1648,9,0,3,6,0
1649,9,0,3,6,0
1650,9,0,3,6,0
1651,9,0,3,6,0
1652,9,0,3,6,0
1653,9,0,3,6,0
1654,9,0,3,6,0
1655,9,0,3,6,0
1656,9,0,3,6,0
1657,9,0,3,6,0
1658,9,0,3,6,0
1659,9,0,3,6,0
1660,9,0,3,6,0
1661,9,0,3,6,0
1662,9,0,3,6,0
1663,9,0,3,6,0
1664,9,0,3,6,0
1665,9,0,3,6,0
1666,9,0,3,6,0
1667,9,0,3,6,0
1668,9,0,3,6,0
1669,9,0,3,6,0
1670,9,0,3,6,0
1671,9,0,3,6,0
1672,9,0,3,6,0
1673,9,0,3,6,0
1674,9,0,3,6,0
1675,9,0,3,6,0
1676,9,0,3,6,0
1677,9,0,3,6,0
1678,9,0,3,6,0
1679,9,0,3,6,0
1680,9,0,2,7,0
1681,9,0,2,7,0
1682,9,0,2,7,0
1683,9,0,2,7,0
1684,9,0,2,7,0
1685,9,0,2,7,0
1686,9,0,2,7,0
1687,9,0,2,7,0
1688,9,0,2,7,0
1689,9,0,2,7,0
1690,9,0,2,7,0
1691,9,0,2,7,0
1692,9,0,2,7,0
1693,9,0,2,7,0
1694,9,0,2,7,0
1695,9,0,2,7,0
1696,9,0,2,7,0
1697,9,0,2,7,0
1698,9,0,2,7,0
1699,9,0,2,7,0
1700,9,0,2,7,0
1701,9,0,2,7,0
1702,9,0,2,7,0
1703,9,0,2,7,0
1704,9,0,2,7,0
1705,9,0,2,7,0
1706,9,0,2,7,0
1707,9,0,2,7,0
1708,9,0,2,7,0
1709,9,0,2,7,0
1710,9,0,2,7,0
1711,9,0,2,7,0
1712,9,0,2,7,0
1713,9,0,2,7,0
1714,9,0,2,7,0
1715,9,0,2,7,0
1716,9,0,2,7,0
1717,9,0,2,7,0
1718,9,0,2,7,0
1719,9,0,2,7,0
1720,9,0,2,7,0
1721,9,0,2,7,0
1722,9,0,2,7,0
1723,9,0,2,7,0
1724,9,0,2,7,0
1725,9,0,2,7,0
1726,9,0,2,7,0
1727,9,0,2,7,0
1728,9,0,2,7,0
1729,9,0,2,7,0
1730,9,0,2,7,0
1731,9,0,2,7,0
1732,9,0,2,7,0
1733,9,0,2,7,0
1734,9,0,2,7,0
1735,9,0,2,7,0
1736,9,0,2,7,0
1737,9,0,2,7,0
1738,9,0,2,7,0
1739,9,0,2,7,0
1740,9,0,2,7,0
1741,9,0,2,7,0
1742,9,0,2,7,0
1743,9,0,2,7,0
1744,9,0,2,7,0
1745,9,0,2,7,0
1746,9,0,2,7,0
1747,9,0,2,7,0
1748,9,0,2,7,0
1749,9,0,2,7,0
1750,9,0,2,7,0
1751,9,0,2,7,0
1752,9,0,2,7,0
1753,9,0,2,7,0
1754,9,0,2,7,0
1755,9,0,2,7,0
1756,9,0,2,7,0
1757,9,0,2,7,0
1758,9,0,2,7,0
1759,9,0,2,7,0
1760,9,0,2,7,0
1761,9,0,2,7,0
1762,9,0,2,7,0
1763,9,0,2,7,0
1764,9,0,2,7,0
1765,9,0,2,7,0
1766,9,0,2,7,0
1767,9,0,2,7,0
1768,9,0,2,7,0
1769,9,0,2,7,0
1770,9,0,2,7,0
1771,9,0,2,7,0
1772,9,0,2,7,0
1773,9,0,2,7,0
1774,9,0,2,7,0
1775,9,0,2,7,0
1776,9,0,2,7,0
1777,9,0,2,7,0
1778,9,0,2,7,0
1779,9,0,2,7,0
1780,9,0,2,7,0
1781,9,0,2,7,0
1782,9,0,2,7,0
1783,9,0,2,7,0
1784,9,0,2,7,0
1785,9,0,2,7,0
1786,9,0,2,7,0
1787,9,0,2,7,0
1788,9,0,2,7,0
1789,9,0,2,7,0
1790,9,0,2,7,0
1791,9,0,2,7,0
1792,9,0,2,7,0
1793,9,0,2,7,0
1794,9,0,2,7,0
1795,9,0,2,7,0
1796,9,0,2,7,0
1797,9,0,2,7,0
1798,9,0,2,7,0
1799,9,0,2,7,0
1800,9,0,2,7,0
1801,9,0,2,7,0
1802,9,0,2,7,0
1803,9,0,2,7,0
1804,9,0,2,7,0
1805,9,0,2,7,0
1806,9,0,2,7,0
1807,9,0,2,7,0
1808,9,0,2,7,0
1809,9,0,2,7,0
1810,9,0,2,7,0
1811,9,0,2,7,0
1812,9,0,2,7,0
1813,9,0,2,7,0
1814,9,0,2,7,0
1815,9,0,2,7,0
1816,9,0,2,7,0
1817,9,0,2,7,0
1818,9,0,2,7,0
1819,9,0,2,7,0
1820,9,0,2,7,0
1821,9,0,2,7,0
1822,9,0,2,7,0
1823,9,0,2,7,0
1824,9,0,2,7,0
1825,9,0,2,7,0
1826,9,0,2,7,0
1827,9,0,2,7,0
1828,9,0,2,7,0
1829,9,0,2,7,0
1830,9,0,2,7,0
1831,9,0,2,7,0
1832,9,0,2,7,0
1833,9,0,2,7,0
1834,9,0,2,7,0
1835,9,0,2,7,0
1836,9,0,2,7,0
1837,9,0,2,7,0
1838,9,0,2,7,0
1839,9,0,2,7,0
1840,9,0,2,7,0
1841,9,0,2,7,0
1842,9,0,2,7,0
1843,9,0,2,7,0
1844,9,0,2,7,0
1845,9,0,2,7,0
1846,9,0,2,7,0
1847,9,0,2,7,0
1848,9,0,2,7,0
1849,9,0,2,7,0
1850,9,0,2,7,0
1851,9,0,2,7,0
1852,9,0,2,7,0
1853,9,0,2,7,0
1854,9,0,2,7,0
1855,9,0,2,7,0
1856,9,0,2,7,0
1857,9,0,2,7,0
1858,9,0,2,7,0
1859,9,0,2,7,0
1860,9,0,2,7,0
1861,9,0,2,7,0
1862,9,0,2,7,0
1863,9,0,2,7,0
1864,9,0,2,7,0
1865,9,0,2,7,0
1866,9,0,2,7,0
1867,9,0,2,7,0
1868,9,0,2,7,0
1869,9,0,2,7,0
1870,9,0,2,7,0
1871,9,0,2,7,0
1872,9,0,2,7,0
1873,9,0,2,7,0
1874,9,0,2,7,0
1875,9,0,2,7,0
1876,9,0,2,7,0
1877,9,0,2,7,0
1878,9,0,2,7,0
1879,9,0,2,7,0
1880,9,0,2,7,0
1881,9,0,2,7,0
1882,9,0,2,7,0
1883,9,0,2,7,0
1884,9,0,2,7,0
1885,9,0,2,7,0
1886,9,0,2,7,0
1887,9,0,2,7,0
1888,9,0,2,7,0
1889,9,0,2,7,0
1890,9,0,2,7,0
1891,9,0,2,7,0
1892,9,0,2,7,0
1893,9,0,2,7,0
1894,9,0,2,7,0
1895,9,0,2,7,0
1896,9,0,2,7,0
1897,9,0,2,7,0
1898,9,0,2,7,0
1899,9,0,2,7,0
1900,9,0,2,7,0
1901,9,0,2,7,0
1902,9,0,2,7,0
1903,9,0,2,7,0
1904,9,0,2,7,0
1905,9,0,2,7,0
1906,9,0,2,7,0
1907,9,0,2,7,0
1908,9,0,2,7,0
1909,9,0,2,7,0
1910,9,0,2,7,0
1911,9,0,2,7,0
1912,9,0,2,7,0
1913,9,0,2,7,0
1914,9,0,2,7,0
1915,9,0,2,7,0
1916,9,0,2,7,0
1917,9,0,2,7,0
1918,9,0,2,7,0
1919,9,0,2,7,0
1920,9,0,2,7,0
1921,9,0,2,7,0
1922,9,0,2,7,0
1923,9,0,2,7,0
1924,10,0,3,7,0
1925,10,0,3,7,0
1926,10,0,3,7,0
1927,10,0,3,7,0
1928,10,0,3,7,0
1929,10,0,3,7,0
1930,10,0,3,7,0
1931,10,0,3,7,0
1932,10,0,3,7,0
1933,10,0,3,7,0
1934,10,0,3,7,0
1935,10,0,3,7,0
1936,10,0,3,7,0
1937,10,0,3,7,0
1938,10,0,3,7,0
1939,10,0,3,7,0
1940,10,0,3,7,0
1941,10,0,3,7,0
1942,10,0,3,7,0
1943,10,0,3,7,0
1944,10,0,3,7,0
1945,10,0,3,7,0
1946,10,0,3,7,0
1947,10,0,3,7,0
1948,10,0,3,7,0
1949,10,0,3,7,0
1950,10,0,3,7,0
1951,10,0,3,7,0
1952,10,0,3,7,0
1953,10,0,3,7,0
1954,10,0,3,7,0
1955,10,0,3,7,0
1956,10,0,3,7,0
1957,10,0,3,7,0
1958,10,0,3,7,0
1959,10,0,3,7,0
1960,10,0,3,7,0
1961,10,0,3,7,0
1962,10,0,3,7,0
1963,10,0,3,7,0
1964,10,0,3,7,0
1965,10,0,3,7,0
1966,10,0,3,7,0
1967,10,0,3,7,0
1968,10,0,3,7,0
1969,10,0,3,7,0
1970,10,0,3,7,0
1971,10,0,3,7,0
1972,10,0,3,7,0
1973,10,0,3,7,0
1974,10,0,3,7,0
1975,10,0,3,7,0
1976,10,0,3,7,0
1977,10,0,3,7,0
1978,10,0,3,7,0
1979,10,0,3,7,0
1980,10,0,3,7,0
1981,10,0,3,7,0
1982,10,0,3,7,0
1983,10,0,3,7,0
1984,10,0,3,7,0
1985,10,0,3,7,0
1986,10,0,3,7,0
1987,10,0,3,7,0
1988,10,0,3,7,0
1989,10,0,3,7,0
1990,10,0,3,7,0
1991,10,0,3,7,0
1992,10,0,3,7,0
1993,10,0,3,7,0
1994,10,0,3,7,0
1995,10,0,3,7,0
1996,10,0,3,7,0
1997,10,0,3,7,0
1998,10,0,3,7,0
1999,10,0,3,7,0
2000,10,0,3,7,0
2001,10,0,3,7,0
2002,10,0,3,7,0
2003,10,0,3,7,0
2004,10,0,3,7,0
2005,10,0,3,7,0
2006,10,0,3,7,0
2007,10,0,3,7,0
2008,10,0,3,7,0
2009,10,0,3,7,0
2010,10,0,3,7,0
2011,10,0,3,7,0
2012,10,0,3,7,0
2013,10,0,3,7,0
2014,10,0,3,7,0
2015,10,0,3,7,0
2016,10,0,3,7,0
2017,10,0,3,7,0
2018,10,0,3,7,0
2019,10,0,3,7,0
2020,10,0,3,7,0
2021,10,0,3,7,0
2022,10,0,3,7,0
2023,10,0,3,7,0
2024,10,0,3,7,0
2025,10,0,3,7,0
2026,10,0,3,7,0
2027,10,0,3,7,0
2028,10,0,3,7,0
2029,10,0,3,7,0
2030,10,0,3,7,0
2031,10,0,3,7,0
2032,10,0,3,7,0
2033,10,0,3,7,0
2034,10,0,3,7,0
2035,10,0,3,7,0
2036,10,0,3,7,0
2037,10,0,3,7,0
2038,10,0,3,7,0
2039,10,0,3,7,0
2040,10,0,3,7,0
2041,10,0,3,7,0
2042,10,0,3,7,0
2043,10,0,3,7,0
2044,10,0,3,7,0
2045,10,0,3,7,0
2046,10,0,3,7,0
2047,10,0,3,7,0
2048,10,0,3,7,0
2049,10,0,3,7,0
2050,10,0,3,7,0
2051,10,0,3,7,0
2052,10,0,3,7,0
2053,10,0,3,7,0
2054,10,0,3,7,0
2055,10,0,3,7,0
2056,10,0,3,7,0
2057,10,0,3,7,0
2058,10,0,3,7,0
2059,10,0,3,7,0
2060,10,0,3,7,0
2061,10,0,3,7,0
2062,10,0,3,7,0
2063,10,0,3,7,0
2064,10,0,3,7,0
2065,10,0,3,7,0
2066,10,0,3,7,0
2067,10,0,3,7,0
2068,10,0,3,7,0
2069,10,0,3,7,0
2070,10,0,3,7,0
2071,10,0,3,7,0
2072,10,0,3,7,0
2073,10,0,3,7,0
2074,10,0,3,7,0
2075,10,0,3,7,0
2076,10,0,3,7,0
2077,10,0,3,7,0
2078,10,0,3,7,0
2079,10,0,3,7,0
2080,10,0,3,7,0
2081,10,0,3,7,0
2082,10,0,3,7,0
2083,10,0,3,7,0
2084,10,0,3,7,0
2085,10,0,3,7,0
2086,10,0,3,7,0
2087,10,0,3,7,0
2088,10,0,3,7,0
2089,10,0,3,7,0
2090,10,0,3,7,0
2091,10,0,3,7,0
2092,10,0,3,7,0
2093,10,0,3,7,0
2094,10,0,3,7,0
2095,10,0,3,7,0
2096,10,0,3,7,0
2097,10,0,3,7,0
2098,10,0,3,7,0
2099,10,0,3,7,0
2100,10,0,3,7,0
2101,10,0,3,7,0
2102,10,0,3,7,0
2103,10,0,3,7,0
2104,10,0,3,7,0
2105,10,0,3,7,0
2106,10,0,3,7,0
2107,10,0,3,7,0
2108,10,0,3,7,0
2109,10,0,3,7,0
2110,10,0,3,7,0
2111,10,0,3,7,0
2112,10,0,3,7,0
2113,10,0,3,7,0
2114,10,0,3,7,0
2115,10,0,3,7,0
2116,10,0,3,7,0
2117,10,0,3,7,0
2118,10,0,3,7,0
2119,10,0,3,7,0
2120,10,0,3,7,0
2121,10,0,3,7,0
2122,10,0,3,7,0
2123,10,0,3,7,0
2124,10,0,3,7,0
2125,10,0,2,8,0
2126,10,0,2,8,0
2127,10,0,2,8,0
2128,10,0,2,8,0
2129,10,0,1,9,0
2130,10,0,1,9,0
2131,10,0,1,9,0
2132,10,0,1,9,0
2133,10,0,1,9,0
2134,10,0,1,9,0
2135,10,0,1,9,0
2136,10,0,1,9,0
2137,10,0,1,9,0
2138,10,0,1,9,0
2139,10,0,1,9,0
2140,10,0,1,9,0
2141,10,0,1,9,0
2142,10,0,1,9,0
2143,10,0,1,9,0
2144,10,0,1,9,0
2145,10,0,1,9,0
2146,10,0,1,9,0
2147,10,0,1,9,0
2148,10,0,1,9,0
2149,10,0,1,9,0
2150,10,0,1,9,0
2151,10,0,1,9,0
2152,10,0,1,9,0
2153,10,0,1,9,0
2154,10,0,1,9,0
2155,10,0,1,9,0
2156,10,0,1,9,0
2157,10,0,1,9,0
2158,10,0,1,9,0
2159,10,0,1,9,0
2160,10,0,1,9,0
2161,10,0,1,9,0
2162,10,0,1,9,0
2163,10,0,1,9,0
2164,10,0,1,9,0
2165,10,0,1,9,0
2166,10,0,1,9,0
2167,10,0,1,9,0
2168,10,0,1,9,0
2169,10,0,1,9,0
2170,10,0,1,9,0
2171,10,0,1,9,0
2172,10,0,1,9,0
2173,10,0,1,9,0
2174,10,0,1,9,0
2175,10,0,1,9,0
2176,10,0,1,9,0
2177,10,0,1,9,0
2178,10,0,1,9,0
2179,10,0,1,9,0
2180,10,0,1,9,0
2181,10,0,1,9,0
2182,10,0,1,9,0
2183,10,0,1,9,0
2184,10,0,1,9,0
2185,10,0,1,9,0
2186,10,0,1,9,0
2187,10,0,1,9,0
2188,10,0,1,9,0
2189,10,0,1,9,0
2190,10,0,1,9,0
2191,10,0,1,9,0
2192,10,0,1,9,0
2193,10,0,1,9,0
2194,10,0,1,9,0
2195,10,0,1,9,0
2196,10,0,1,9,0
2197,10,0,1,9,0
2198,10,0,1,9,0
2199,10,0,1,9,0
2200,10,0,1,9,0
2201,10,0,1,9,0
2202,10,0,1,9,0
2203,10,0,1,9,0
2204,10,0,1,9,0
2205,10,0,1,9,0
2206,10,0,1,9,0
2207,10,0,1,9,0
2208,10,0,1,9,0
2209,10,0,1,9,0
2210,10,0,1,9,0
2211,10,0,1,9,0
2212,10,0,1,9,0
2213,11,0,2,9,0
2214,11,0,2,9,0
2215,11,0,2,9,0
2216,11,0,2,9,0
2217,11,0,2,9,0
2218,11,0,2,9,0
